파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
13,a1_35(4).jpg,https://www.bigdatahub.go.kr/images/disease/,35,4,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,흰가루병+가루이+노균병
14,a1_35(5).jpg,https://www.bigdatahub.go.kr/images/disease/,35,5,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,흰가루병+가루이+노균병
15,a1_35(6).jpg,https://www.bigdatahub.go.kr/images/disease/,35,6,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,흰가루병+가루이+노균병
16,a1_35(7).jpg,https://www.bigdatahub.go.kr/images/disease/,35,7,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,흰가루병+가루이+노균병
17,a1_35(8).jpg,https://www.bigdatahub.go.kr/images/disease/,35,8,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,흰가루병+가루이+노균병
18,a1_35(9).jpg,https://www.bigdatahub.go.kr/images/disease/,35,9,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,흰가루병+가루이+노균병
19,a1_38(1).jpg,https://www.bigdatahub.go.kr/images/disease/,38,1,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
20,a1_38(2).jpg,https://www.bigdatahub.go.kr/images/disease/,38,2,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
21,a1_38(3).jpg,https://www.bigdatahub.go.kr/images/disease/,38,3,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
22,a1_38(4).jpg,https://www.bigdatahub.go.kr/images/disease/,38,4,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
23,a1_38(5).jpg,https://www.bigdatahub.go.kr/images/disease/,38,5,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
24,a1_38(6).jpg,https://www.bigdatahub.go.kr/images/disease/,38,6,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
25,a1_38(7).jpg,https://www.bigdatahub.go.kr/images/disease/,38,7,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
26,a1_38(8).jpg,https://www.bigdatahub.go.kr/images/disease/,38,8,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
27,a1_38(9).jpg,https://www.bigdatahub.go.kr/images/disease/,38,9,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+흰가루병
28,a1_40(1).jpg,https://www.bigdatahub.go.kr/images/disease/,40,1,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
29,a1_40(2).jpg,https://www.bigdatahub.go.kr/images/disease/,40,2,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
30,a1_40(3).jpg,https://www.bigdatahub.go.kr/images/disease/,40,3,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
31,a1_40(4).jpg,https://www.bigdatahub.go.kr/images/disease/,40,4,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
32,a1_40(5).jpg,https://www.bigdatahub.go.kr/images/disease/,40,5,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
33,a1_40(6).jpg,https://www.bigdatahub.go.kr/images/disease/,40,6,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
34,a1_40(7).jpg,https://www.bigdatahub.go.kr/images/disease/,40,7,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
35,a1_40(8).jpg,https://www.bigdatahub.go.kr/images/disease/,40,8,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
36,a1_40(9).jpg,https://www.bigdatahub.go.kr/images/disease/,40,9,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+모자이크병+흰가루병
37,a1_43(1).jpg,https://www.bigdatahub.go.kr/images/disease/,43,1,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
38,a1_43(2).jpg,https://www.bigdatahub.go.kr/images/disease/,43,2,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
39,a1_43(3).jpg,https://www.bigdatahub.go.kr/images/disease/,43,3,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
40,a1_43(4).jpg,https://www.bigdatahub.go.kr/images/disease/,43,4,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
41,a1_43(5).jpg,https://www.bigdatahub.go.kr/images/disease/,43,5,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
42,a1_43(6).jpg,https://www.bigdatahub.go.kr/images/disease/,43,6,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
43,a1_43(7).jpg,https://www.bigdatahub.go.kr/images/disease/,43,7,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
44,a1_43(8).jpg,https://www.bigdatahub.go.kr/images/disease/,43,8,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
45,a1_43(9).jpg,https://www.bigdatahub.go.kr/images/disease/,43,9,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병+가루이류
46,a1_47(1).jpg,https://www.bigdatahub.go.kr/images/disease/,47,1,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
47,a1_47(2).jpg,https://www.bigdatahub.go.kr/images/disease/,47,2,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
48,a1_47(3).jpg,https://www.bigdatahub.go.kr/images/disease/,47,3,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
49,a1_47(4).jpg,https://www.bigdatahub.go.kr/images/disease/,47,4,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
50,a1_47(5).jpg,https://www.bigdatahub.go.kr/images/disease/,47,5,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
51,a1_47(6).jpg,https://www.bigdatahub.go.kr/images/disease/,47,6,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
52,a1_47(7).jpg,https://www.bigdatahub.go.kr/images/disease/,47,7,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
53,a1_47(8).jpg,https://www.bigdatahub.go.kr/images/disease/,47,8,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
54,a1_47(9).jpg,https://www.bigdatahub.go.kr/images/disease/,47,9,2020-09-24 15:19,1,31.2 ℃,31.6 %,31.5 ℃,42.5 %,15030 lux,노균병
55,a1_89(1).jpg,https://www.bigdatahub.go.kr/images/disease/,89,1,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
56,a1_89(2).jpg,https://www.bigdatahub.go.kr/images/disease/,89,2,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
57,a1_89(3).jpg,https://www.bigdatahub.go.kr/images/disease/,89,3,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
58,a1_89(4).jpg,https://www.bigdatahub.go.kr/images/disease/,89,4,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
59,a1_89(5).jpg,https://www.bigdatahub.go.kr/images/disease/,89,5,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
60,a1_89(6).jpg,https://www.bigdatahub.go.kr/images/disease/,89,6,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
61,a1_89(7).jpg,https://www.bigdatahub.go.kr/images/disease/,89,7,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
62,a1_89(8).jpg,https://www.bigdatahub.go.kr/images/disease/,89,8,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
63,a1_89(9).jpg,https://www.bigdatahub.go.kr/images/disease/,89,9,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
64,a1_90(1).jpg,https://www.bigdatahub.go.kr/images/disease/,90,1,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
65,a1_90(2).jpg,https://www.bigdatahub.go.kr/images/disease/,90,2,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
66,a1_90(3).jpg,https://www.bigdatahub.go.kr/images/disease/,90,3,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
67,a1_90(4).jpg,https://www.bigdatahub.go.kr/images/disease/,90,4,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
68,a1_90(5).jpg,https://www.bigdatahub.go.kr/images/disease/,90,5,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
69,a1_90(6).jpg,https://www.bigdatahub.go.kr/images/disease/,90,6,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
70,a1_90(7).jpg,https://www.bigdatahub.go.kr/images/disease/,90,7,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
71,a1_90(8).jpg,https://www.bigdatahub.go.kr/images/disease/,90,8,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
72,a1_90(9).jpg,https://www.bigdatahub.go.kr/images/disease/,90,9,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,흰가루병+노균병
73,a1_95(1).jpg,https://www.bigdatahub.go.kr/images/disease/,95,1,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
74,a1_95(2).jpg,https://www.bigdatahub.go.kr/images/disease/,95,2,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
75,a1_95(3).jpg,https://www.bigdatahub.go.kr/images/disease/,95,3,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
76,a1_95(4).jpg,https://www.bigdatahub.go.kr/images/disease/,95,4,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
77,a1_95(5).jpg,https://www.bigdatahub.go.kr/images/disease/,95,5,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
78,a1_95(6).jpg,https://www.bigdatahub.go.kr/images/disease/,95,6,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
79,a1_95(7).jpg,https://www.bigdatahub.go.kr/images/disease/,95,7,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
80,a1_95(8).jpg,https://www.bigdatahub.go.kr/images/disease/,95,8,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
81,a1_95(9).jpg,https://www.bigdatahub.go.kr/images/disease/,95,9,2020-10-26 15:54,1,23.2 ℃,33.5 %,24.2 ℃,46.5 %,4612 lux,노균병
82,a1_102(1).jpg,https://www.bigdatahub.go.kr/images/disease/,102,1,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
83,a1_102(2).jpg,https://www.bigdatahub.go.kr/images/disease/,102,2,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
84,a1_102(3).jpg,https://www.bigdatahub.go.kr/images/disease/,102,3,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
85,a1_102(4).jpg,https://www.bigdatahub.go.kr/images/disease/,102,4,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
86,a1_102(5).jpg,https://www.bigdatahub.go.kr/images/disease/,102,5,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
87,a1_102(6).jpg,https://www.bigdatahub.go.kr/images/disease/,102,6,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
88,a1_102(7).jpg,https://www.bigdatahub.go.kr/images/disease/,102,7,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
89,a1_102(8).jpg,https://www.bigdatahub.go.kr/images/disease/,102,8,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
90,a1_102(9).jpg,https://www.bigdatahub.go.kr/images/disease/,102,9,2020-11-25 13:56,1,20.0 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병
91,b1_13(1).jpg,https://www.bigdatahub.go.kr/images/disease/,13,1,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
92,b1_13(2).jpg,https://www.bigdatahub.go.kr/images/disease/,13,2,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
93,b1_13(3).jpg,https://www.bigdatahub.go.kr/images/disease/,13,3,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
94,b1_13(4).jpg,https://www.bigdatahub.go.kr/images/disease/,13,4,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
95,b1_13(5).jpg,https://www.bigdatahub.go.kr/images/disease/,13,5,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
96,b1_13(6).jpg,https://www.bigdatahub.go.kr/images/disease/,13,6,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
97,b1_13(7).jpg,https://www.bigdatahub.go.kr/images/disease/,13,7,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
98,b1_13(8).jpg,https://www.bigdatahub.go.kr/images/disease/,13,8,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
99,b1_13(9).jpg,https://www.bigdatahub.go.kr/images/disease/,13,9,2020-09-24-13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,흰가루병+노균병
100,b1_14(1).jpg,https://www.bigdatahub.go.kr/images/disease/,14,1,2020-09-24-13:59,3,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병
101,b1_22(1).jpg,https://www.bigdatahub.go.kr/images/disease/,22,1,2020-10-07-14:23,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
102,b1_22(2).jpg,https://www.bigdatahub.go.kr/images/disease/,22,2,2020-10-07-14:24,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
103,b1_22(3).jpg,https://www.bigdatahub.go.kr/images/disease/,22,3,2020-10-07-14:25,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
104,b1_22(4).jpg,https://www.bigdatahub.go.kr/images/disease/,22,4,2020-10-07-14:26,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
105,b1_22(5).jpg,https://www.bigdatahub.go.kr/images/disease/,22,5,2020-10-07-14:27,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
106,b1_22(6).jpg,https://www.bigdatahub.go.kr/images/disease/,22,6,2020-10-07-14:28,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
107,b1_22(7).jpg,https://www.bigdatahub.go.kr/images/disease/,22,7,2020-10-07-14:29,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
108,b1_22(8).jpg,https://www.bigdatahub.go.kr/images/disease/,22,8,2020-10-07-14:30,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
109,b1_22(9).jpg,https://www.bigdatahub.go.kr/images/disease/,22,9,2020-10-07-14:31,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
110,b1_23(1).jpg,https://www.bigdatahub.go.kr/images/disease/,23,1,2020-10-07-14:32,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
111,b1_23(2).jpg,https://www.bigdatahub.go.kr/images/disease/,23,2,2020-10-07-14:33,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
112,b1_23(3).jpg,https://www.bigdatahub.go.kr/images/disease/,23,3,2020-10-07-14:34,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
113,b1_23(4).jpg,https://www.bigdatahub.go.kr/images/disease/,23,4,2020-10-07-14:35,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
114,b1_23(5).jpg,https://www.bigdatahub.go.kr/images/disease/,23,5,2020-10-07-14:36,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
115,b1_23(6).jpg,https://www.bigdatahub.go.kr/images/disease/,23,6,2020-10-07-14:37,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
116,b1_23(7).jpg,https://www.bigdatahub.go.kr/images/disease/,23,7,2020-10-07-14:38,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
117,b1_23(8).jpg,https://www.bigdatahub.go.kr/images/disease/,23,8,2020-10-07-14:39,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
118,b1_23(9).jpg,https://www.bigdatahub.go.kr/images/disease/,23,9,2020-10-07-14:40,1,27.0 ℃,26.5 %,27.3 ℃,31.3 %,15550 lux,노균병
119,c1_19(1).jpg,https://www.bigdatahub.go.kr/images/disease/,19,1,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
120,c1_19(2).jpg,https://www.bigdatahub.go.kr/images/disease/,19,2,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
121,c1_19(3).jpg,https://www.bigdatahub.go.kr/images/disease/,19,3,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
122,c1_19(4).jpg,https://www.bigdatahub.go.kr/images/disease/,19,4,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
123,c1_19(5).jpg,https://www.bigdatahub.go.kr/images/disease/,19,5,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
124,c1_19(6).jpg,https://www.bigdatahub.go.kr/images/disease/,19,6,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
125,c1_19(7).jpg,https://www.bigdatahub.go.kr/images/disease/,19,7,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
126,c1_19(8).jpg,https://www.bigdatahub.go.kr/images/disease/,19,8,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
127,c1_19(9).jpg,https://www.bigdatahub.go.kr/images/disease/,19,9,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
128,c1_21(1).jpg,https://www.bigdatahub.go.kr/images/disease/,21,1,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
129,c1_21(2).jpg,https://www.bigdatahub.go.kr/images/disease/,21,2,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
130,c1_21(3).jpg,https://www.bigdatahub.go.kr/images/disease/,21,3,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
131,c1_21(4).jpg,https://www.bigdatahub.go.kr/images/disease/,21,4,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
132,c1_21(5).jpg,https://www.bigdatahub.go.kr/images/disease/,21,5,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
133,c1_21(6).jpg,https://www.bigdatahub.go.kr/images/disease/,21,6,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
134,c1_21(7).jpg,https://www.bigdatahub.go.kr/images/disease/,21,7,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
135,c1_21(8).jpg,https://www.bigdatahub.go.kr/images/disease/,21,8,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
136,c1_21(9).jpg,https://www.bigdatahub.go.kr/images/disease/,21,9,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
137,c1_22(1).jpg,https://www.bigdatahub.go.kr/images/disease/,22,1,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
138,c1_22(2).jpg,https://www.bigdatahub.go.kr/images/disease/,22,2,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
139,c1_22(3).jpg,https://www.bigdatahub.go.kr/images/disease/,22,3,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
140,c1_22(4).jpg,https://www.bigdatahub.go.kr/images/disease/,22,4,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
141,c1_22(5).jpg,https://www.bigdatahub.go.kr/images/disease/,22,5,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
142,c1_22(6).jpg,https://www.bigdatahub.go.kr/images/disease/,22,6,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
143,c1_22(7).jpg,https://www.bigdatahub.go.kr/images/disease/,22,7,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
144,c1_22(8).jpg,https://www.bigdatahub.go.kr/images/disease/,22,8,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
145,c1_22(9).jpg,https://www.bigdatahub.go.kr/images/disease/,22,9,2020-09-24 13:57,1,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,노균병
146,c1_52(1).jpg,https://www.bigdatahub.go.kr/images/disease/,52,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+모자이크병
147,c1_52(2).jpg,https://www.bigdatahub.go.kr/images/disease/,52,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+모자이크병
